web-scraper-order,web-scraper-start-url,text_raw,price_raw,model_raw,type_year_km_transmission_fuel
1705078447-855,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=14","BMW X1 X1 xDrive 20dCHF 8'600ab CHF 138 / Monat5 / 6Occasion10.2013197.000 kmManuellDiesel1305 (VD)PreisCHF 8'600Finanzierungab CHF 138 / Monat5 / 6Anfragen MerkenDetails","CHF 8'600","X1 xDrive 20d","Occasion10.2013197.000 kmManuellDiesel1305 (VD)"
1705078447-856,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=14","BMW X5 X5 xDrive 30d SteptronicCHF 29'500ab CHF 472 / Monat3 / 6Occasion10.2014152.000 kmAutomatDiesel2540 (SO)PreisCHF 29'500Finanzierungab CHF 472 / Monat3 / 6Anfragen MerkenDetails","CHF 29'500","X5 xDrive 30d Steptronic","Occasion10.2014152.000 kmAutomatDiesel2540 (SO)"
1705078447-857,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=14","BMW X5 X5 xDrive 30d SteptronicCHF 19'780ab CHF 317 / Monat4.5 / 6Occasion03.2011125.000 kmAutomatDiesel1580 (VD)PreisCHF 19'780Finanzierungab CHF 317 / Monat4.5 / 6Anfragen MerkenDetails","CHF 19'780","X5 xDrive 30d Steptronic","Occasion03.2011125.000 kmAutomatDiesel1580 (VD)"
1705078447-858,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=14","BMW 320 320i CabrioletCHF 14'900ab CHF 239 / Monat5 / 6Occasion05.2010100.000 kmManuellBenzin1580 (VD)PreisCHF 14'900Finanzierungab CHF 239 / Monat5 / 6Anfragen MerkenDetails","CHF 14'900","320i Cabriolet","Occasion05.2010100.000 kmManuellBenzin1580 (VD)"
1705078447-859,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=14","BMW 525 525d xDrive Touring SteptronicCHF 7'999ab CHF 128 / Monat6 / 6Occasion05.2012195.000 kmAutomatDiesel8317 (ZH)PreisCHF 7'999Finanzierungab CHF 128 / Monat6 / 6Anfragen MerkenDetails","CHF 7'999","525d xDrive Touring Steptronic","Occasion05.2012195.000 kmAutomatDiesel8317 (ZH)"
1705078447-860,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=14","BMW 320 320d xDrive 48V Touring Steptronic M Sport ProCHF 68'690ab CHF 1'100 / Monat4.5 / 6Occasion07.20235.350 kmAutomatElektro/Diesel9036 (SG)PreisCHF 68'690Finanzierungab CHF 1'100 / Monat4.5 / 6Anfragen MerkenDetails","CHF 68'690","320d xDrive 48V Touring Steptronic M Sport Pro","Occasion07.20235.350 kmAutomatElektro/Diesel9036 (SG)"
1705078453-861,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=13","BMW X3 X3 xDrive 35d SteptronicCHF 16'500ab CHF 264 / Monat4 / 6Occasion04.2013232.500 kmAutomatDiesel3930 (VS)PreisCHF 16'500Finanzierungab CHF 264 / Monat4 / 6Anfragen MerkenDetails","CHF 16'500","X3 xDrive 35d Steptronic","Occasion04.2013232.500 kmAutomatDiesel3930 (VS)"
1705078453-862,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=13","BMW X3 X3 xDrive 30eCHF 89'900ab CHF 1'439 / MonatNeuwagen10 kmAutomatBenzin/Elektro7000 (GR)PreisCHF 89'900Finanzierungab CHF 1'439 / MonatAnfragen MerkenDetails","CHF 89'900","X3 xDrive 30e","Neuwagen10 kmAutomatBenzin/Elektro7000 (GR)"
1705078453-863,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=13","BMW X3 X3 xDrive 20dCHF 13'900ab CHF 223 / Monat5 / 6Occasion02.2014128.847 kmManuellDiesel5242 (AG)PreisCHF 13'900Finanzierungab CHF 223 / Monat5 / 6Anfragen MerkenDetails","CHF 13'900","X3 xDrive 20d","Occasion02.2014128.847 kmManuellDiesel5242 (AG)"
1705078453-864,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=13","BMW X3 X3 M40iCHF 79'500ab CHF 1'273 / Monat4.5 / 6Occasion01.20235.700 kmAutomatBenzin bleifrei8051 (ZH)PreisCHF 79'500Finanzierungab CHF 1'273 / Monat4.5 / 6Anfragen MerkenDetails","CHF 79'500","X3 M40i","Occasion01.20235.700 kmAutomatBenzin bleifrei8051 (ZH)"
1705078453-865,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=13","BMW X3 X3 xDrive 20dCHF 18'900ab CHF 303 / Monat3.5 / 6Occasion07.2014137.100 kmAutomatDiesel3900 (VS)PreisCHF 18'900Finanzierungab CHF 303 / Monat3.5 / 6Anfragen MerkenDetails","CHF 18'900","X3 xDrive 20d","Occasion07.2014137.100 kmAutomatDiesel3900 (VS)"
1705078453-866,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=13","BMW X1 X1 xDrive 23d 48VCHF 48'800ab CHF 781 / Monat4.5 / 6Occasion03.202326.000 kmAutomatBenzin/Elektro2504 (BE)PreisCHF 48'800Finanzierungab CHF 781 / Monat4.5 / 6Anfragen MerkenDetails","CHF 48'800","X1 xDrive 23d 48V","Occasion03.202326.000 kmAutomatBenzin/Elektro2504 (BE)"
1705078453-867,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=13","BMW 318 318d AccessPlus SteptronicCHF 4'8005.5 / 6Occasion06.2009201.000 kmAutomatDiesel8587 (TG)PreisCHF 4'8005.5 / 6Anfragen MerkenDetails","CHF 4'800","318d AccessPlus Steptronic","Occasion06.2009201.000 kmAutomatDiesel8587 (TG)"
1705078453-868,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=13","BMW X5 X5 xDrive 35d (3.0sd) SteptronicCHF 8'500ab CHF 136 / Monat5.5 / 6Occasion11.2009285.000 kmAutomatDiesel1530 (VD)PreisCHF 8'500Finanzierungab CHF 136 / Monat5.5 / 6Anfragen MerkenDetails","CHF 8'500","X5 xDrive 35d (3.0sd) Steptronic","Occasion11.2009285.000 kmAutomatDiesel1530 (VD)"
1705078453-869,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=13","BMW 525 525d xDrive Touring SteptronicCHF 12'900ab CHF 207 / Monat5 / 6Occasion06.2012182.000 kmAutomatDiesel4538 (BE)PreisCHF 12'900Finanzierungab CHF 207 / Monat5 / 6Anfragen MerkenDetails","CHF 12'900","525d xDrive Touring Steptronic","Occasion06.2012182.000 kmAutomatDiesel4538 (BE)"
1705078453-870,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=13","BMW X1 X1 xDrive 18d M Sport SteptronicCHF 19'500ab CHF 312 / Monat4.5 / 6Occasion06.2017115.950 kmAutomatDiesel8181 (ZH)PreisCHF 19'500Finanzierungab CHF 312 / Monat4.5 / 6Anfragen MerkenDetails","CHF 19'500","X1 xDrive 18d M Sport Steptronic","Occasion06.2017115.950 kmAutomatDiesel8181 (ZH)"
1705078459-871,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=12","BMW 120 120i SteptronicCHF 23'600ab CHF 378 / Monat4.5 / 6Occasion02.201728.000 kmAutomatBenzin1680 (FR)PreisCHF 23'600Finanzierungab CHF 378 / Monat4.5 / 6Anfragen MerkenDetails","CHF 23'600","120i Steptronic","Occasion02.201728.000 kmAutomatBenzin1680 (FR)"
1705078459-872,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=12","BMW 640 Gran Turismo 640i GT xDrive SteptronicCHF 41'500ab CHF 664 / Monat4.5 / 6Occasion01.201878.000 kmAutomatBenzin3376 (BE)PreisCHF 41'500Finanzierungab CHF 664 / Monat4.5 / 6Anfragen MerkenDetails","CHF 41'500","640i GT xDrive Steptronic","Occasion01.201878.000 kmAutomatBenzin3376 (BE)"
1705078459-873,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=12","BMW X3 X3 xDrive 35d SteptronicCHF 16'500ab CHF 264 / Monat4 / 6Occasion01.2013232.500 kmAutomatDiesel3930 (VS)PreisCHF 16'500Finanzierungab CHF 264 / Monat4 / 6 MerkenDetails","CHF 16'500","X3 xDrive 35d Steptronic","Occasion01.2013232.500 kmAutomatDiesel3930 (VS)"
1705078459-874,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=12","BMW X5 X5 xDrive 30d SteptronicCHF 29'500ab CHF 472 / Monat3 / 6Occasion10.2014152.000 kmAutomatDiesel2540 (SO)PreisCHF 29'500Finanzierungab CHF 472 / Monat3 / 6 MerkenDetails","CHF 29'500","X5 xDrive 30d Steptronic","Occasion10.2014152.000 kmAutomatDiesel2540 (SO)"
1705078459-875,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=12","BMW I5 i5 M60 xDrive M Sport ProCHF 128'500ab CHF 2'057 / Monat4.5 / 6Vorführwagen12.2023900 kmAutomatElektro3172 (BE)PreisCHF 128'500Finanzierungab CHF 2'057 / Monat4.5 / 6Anfragen MerkenDetails","CHF 128'500","i5 M60 xDrive M Sport Pro","Vorführwagen12.2023900 kmAutomatElektro3172 (BE)"
1705078459-876,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=12","BMW 128ti 128ti M Sport Pro SteptronicCHF 55'900ab CHF 895 / MonatNeuwagen11 kmAutomatBenzin3645 (BE)PreisCHF 55'900Finanzierungab CHF 895 / MonatAnfragen MerkenDetails","CHF 55'900","128ti M Sport Pro Steptronic","Neuwagen11 kmAutomatBenzin3645 (BE)"
1705078459-877,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=12","BMW 330 330d xDrive Touring Steptronic M SportCHF 36'900ab CHF 591 / Monat4.5 / 6Occasion02.2020106.000 kmAutomatDiesel3172 (BE)PreisCHF 36'900Finanzierungab CHF 591 / Monat4.5 / 6Anfragen MerkenDetails","CHF 36'900","330d xDrive Touring Steptronic M Sport","Occasion02.2020106.000 kmAutomatDiesel3172 (BE)"
1705078459-878,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=12","BMW X1 X1 xDrive 20d M Sport SteptronicCHF 23'900ab CHF 383 / Monat4.5 / 6Occasion04.201896.500 kmAutomatDiesel8834 (SZ)PreisCHF 23'900Finanzierungab CHF 383 / Monat4.5 / 6Anfragen MerkenDetails","CHF 23'900","X1 xDrive 20d M Sport Steptronic","Occasion04.201896.500 kmAutomatDiesel8834 (SZ)"
1705078459-879,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=12","BMW X5 X5 xDrive 30d SteptronicCHF 20'000ab CHF 320 / Monat5 / 6Occasion08.2012111.000 kmAutomatDiesel1205 (GE)PreisCHF 20'000Finanzierungab CHF 320 / Monat5 / 6Anfragen MerkenDetails","CHF 20'000","X5 xDrive 30d Steptronic","Occasion08.2012111.000 kmAutomatDiesel1205 (GE)"
1705078459-880,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=12","BMW X5 X5 xDrive 25d SteptronicCHF 44'700ab CHF 716 / Monat4.5 / 6Occasion04.201842.900 kmAutomatDiesel5013 (SO)PreisCHF 44'700Finanzierungab CHF 716 / Monat4.5 / 6Anfragen MerkenDetails","CHF 44'700","X5 xDrive 25d Steptronic","Occasion04.201842.900 kmAutomatDiesel5013 (SO)"
1705078466-881,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=11","BMW 118 118i SteptronicCHF 13'900ab CHF 223 / Monat4.5 / 6Occasion11.2016108.000 kmAutomatBenzin4104 (BL)PreisCHF 13'900Finanzierungab CHF 223 / Monat4.5 / 6Anfragen MerkenDetails","CHF 13'900","118i Steptronic","Occasion11.2016108.000 kmAutomatBenzin4104 (BL)"
1705078466-882,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=11","BMW 520 520d xDrive 48V Touring SteptronicCHF 57'800ab CHF 925 / Monat5 / 6Occasion04.202324.200 kmAutomatElektro/Diesel5000 (AG)PreisCHF 57'800Finanzierungab CHF 925 / Monat5 / 6Anfragen MerkenDetails","CHF 57'800","520d xDrive 48V Touring Steptronic","Occasion04.202324.200 kmAutomatElektro/Diesel5000 (AG)"
1705078466-883,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=11","BMW M3 M3 Competition M xDriveCHF 92'833ab CHF 1'486 / Monat5 / 6Occasion03.202215.500 kmAutomatBenzin6467 (UR)PreisCHF 92'833Finanzierungab CHF 1'486 / Monat5 / 6Anfragen MerkenDetails","CHF 92'833","M3 Competition M xDrive","Occasion03.202215.500 kmAutomatBenzin6467 (UR)"
1705078466-884,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=11","BMW i3 i3s (120Ah) Fleet EditionCHF 24'900ab CHF 399 / Monat5 / 6Occasion03.202074.000 kmAutomatElektro5432 (AG)PreisCHF 24'900Finanzierungab CHF 399 / Monat5 / 6Anfragen MerkenDetails","CHF 24'900","i3s (120Ah) Fleet Edition","Occasion03.202074.000 kmAutomatElektro5432 (AG)"
1705078466-885,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=11","BMW X3 X3 xDrive 48V 20d SteptronicCHF 79'800ab CHF 1'278 / MonatNeuwagen20 kmAutomatElektro/Diesel5610 (AG)PreisCHF 79'800Finanzierungab CHF 1'278 / MonatAnfragen MerkenDetails","CHF 79'800","X3 xDrive 48V 20d Steptronic","Neuwagen20 kmAutomatElektro/Diesel5610 (AG)"
1705078466-886,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=11","BMW X3 X3 xDrive 30eCHF 85'100ab CHF 1'362 / MonatNeuwagen20 kmAutomatBenzin/Elektro5610 (AG)PreisCHF 85'100Finanzierungab CHF 1'362 / MonatAnfragen MerkenDetails","CHF 85'100","X3 xDrive 30e","Neuwagen20 kmAutomatBenzin/Elektro5610 (AG)"
1705078466-887,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=11","BMW 318 318dCHF 14'899ab CHF 239 / Monat4.5 / 6Occasion05.201397.000 kmManuellDiesel5330 (AG)PreisCHF 14'899Finanzierungab CHF 239 / Monat4.5 / 6Anfragen MerkenDetails","CHF 14'899","318d","Occasion05.201397.000 kmManuellDiesel5330 (AG)"
1705078466-888,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=11","BMW 120 120d xDrive Steptronic M SportCHF 42'900ab CHF 687 / Monat5 / 6Occasion02.2022429 kmAutomatDiesel5702 (AG)PreisCHF 42'900Finanzierungab CHF 687 / Monat5 / 6Anfragen MerkenDetails","CHF 42'900","120d xDrive Steptronic M Sport","Occasion02.2022429 kmAutomatDiesel5702 (AG)"
1705078466-889,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=11","BMW X5 X5 xDrive 48V 30d M Sport SteptronicCHF 74'900ab CHF 1'199 / Monat4.5 / 6Occasion06.202253.962 kmAutomatElektro/Diesel5702 (AG)PreisCHF 74'900Finanzierungab CHF 1'199 / Monat4.5 / 6Anfragen MerkenDetails","CHF 74'900","X5 xDrive 48V 30d M Sport Steptronic","Occasion06.202253.962 kmAutomatElektro/Diesel5702 (AG)"
1705078466-890,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=11","BMW X5 X5 xDrive 30d SteptronicCHF 63'900ab CHF 1'023 / Monat2.5 / 6Occasion09.201977.300 kmAutomatDiesel8620 (ZH)PreisCHF 63'900Finanzierungab CHF 1'023 / Monat2.5 / 6Anfragen MerkenDetails","CHF 63'900","X5 xDrive 30d Steptronic","Occasion09.201977.300 kmAutomatDiesel8620 (ZH)"
1705078470-891,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=10","BMW X5 X5 xDrive 40i SteptronicCHF 49'900ab CHF 799 / Monat3 / 6Occasion02.2019134.000 kmAutomatBenzin8750 (GL)PreisCHF 49'900Finanzierungab CHF 799 / Monat3 / 6Anfragen MerkenDetails","CHF 49'900","X5 xDrive 40i Steptronic","Occasion02.2019134.000 kmAutomatBenzin8750 (GL)"
1705078470-892,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=10","BMW 330 330xiCHF 16'900ab CHF 271 / MonatOccasion07.200193.000 kmAutomatBenzin7000 (GR)PreisCHF 16'900Finanzierungab CHF 271 / MonatAnfragen MerkenDetails","CHF 16'900","330xi","Occasion07.200193.000 kmAutomatBenzin7000 (GR)"
1705078470-893,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=10","BMW 520 520d xDrive 48V Touring SteptronicCHF 44'900ab CHF 719 / Monat4.5 / 6Occasion10.202058.950 kmAutomatElektro/Diesel3645 (BE)PreisCHF 44'900Finanzierungab CHF 719 / Monat4.5 / 6Anfragen MerkenDetails","CHF 44'900","520d xDrive 48V Touring Steptronic","Occasion10.202058.950 kmAutomatElektro/Diesel3645 (BE)"
1705078470-894,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=10","BMW 320 320i Touring SteptronicCHF 7'900ab CHF 126 / Monat5.5 / 6Occasion07.2011163.000 kmAutomatBenzin8404 (ZH)PreisCHF 7'900Finanzierungab CHF 126 / Monat5.5 / 6Anfragen MerkenDetails","CHF 7'900","320i Touring Steptronic","Occasion07.2011163.000 kmAutomatBenzin8404 (ZH)"
1705078470-895,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=10","BMW X1 X1 xDrive 25e M Sport SteptronicCHF 39'900ab CHF 639 / Monat5 / 6Occasion06.202220.900 kmAutomatBenzin/Elektro1712 (FR)PreisCHF 39'900Finanzierungab CHF 639 / Monat5 / 6Anfragen MerkenDetails","CHF 39'900","X1 xDrive 25e M Sport Steptronic","Occasion06.202220.900 kmAutomatBenzin/Elektro1712 (FR)"
1705078470-896,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=10","BMW X6 X6 xDrive 40d SteptronicCHF 16'990ab CHF 272 / Monat4 / 6Occasion05.2011240.500 kmAutomatDiesel3007 (BE)PreisCHF 16'990Finanzierungab CHF 272 / Monat4 / 6Anfragen MerkenDetails","CHF 16'990","X6 xDrive 40d Steptronic","Occasion05.2011240.500 kmAutomatDiesel3007 (BE)"
1705078470-897,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=10","BMW 320 320d xDrive Touring M Sport Line SteptronicCHF 18'900ab CHF 303 / Monat4.5 / 6Occasion12.2015167.000 kmAutomatDiesel8405 (ZH)PreisCHF 18'900Finanzierungab CHF 303 / Monat4.5 / 6Anfragen MerkenDetails","CHF 18'900","320d xDrive Touring M Sport Line Steptronic","Occasion12.2015167.000 kmAutomatDiesel8405 (ZH)"
1705078470-898,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=10","BMW X3 X3 xDrive 35d (3.0sd) SteptronicCHF 12'900ab CHF 207 / Monat3.5 / 6Occasion01.2007203.000 kmAutomatDiesel3627 (BE)PreisCHF 12'900Finanzierungab CHF 207 / Monat3.5 / 6Anfragen MerkenDetails","CHF 12'900","X3 xDrive 35d (3.0sd) Steptronic","Occasion01.2007203.000 kmAutomatDiesel3627 (BE)"
1705078470-899,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=10","BMW 325 325i xDrive Touring more4youCHF 6'900ab CHF 110 / Monat6 / 6Occasion03.2009147.300 kmManuellBenzin9469 (SG)PreisCHF 6'900Finanzierungab CHF 110 / Monat6 / 6Anfragen MerkenDetails","CHF 6'900","325i xDrive Touring more4you","Occasion03.2009147.300 kmManuellBenzin9469 (SG)"
1705078470-900,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=10","BMW M5 M5 xDrive  Competition DrivelogicCHF 129'900ab CHF 2'080 / Monat5 / 6Occasion06.20223.950 kmAutomatBenzin8500 (TG)PreisCHF 129'900Finanzierungab CHF 2'080 / Monat5 / 6Anfragen MerkenDetails","CHF 129'900","M5 xDrive  Competition Drivelogic","Occasion06.20223.950 kmAutomatBenzin8500 (TG)"
1705078477-901,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=9","BMW X1 X1 xDrive 18dCHF 20'900ab CHF 335 / Monat4 / 6Occasion05.2019131.313 kmAutomatDiesel2105 (NE)PreisCHF 20'900Finanzierungab CHF 335 / Monat4 / 6Anfragen MerkenDetails","CHF 20'900","X1 xDrive 18d","Occasion05.2019131.313 kmAutomatDiesel2105 (NE)"
1705078477-902,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=9","BMW i4 i4 eDrive 40 M SportCHF 63'900ab CHF 1'023 / Monat4.5 / 6Occasion03.20229.900 kmAutomatElektro9443 (SG)PreisCHF 63'900Finanzierungab CHF 1'023 / Monat4.5 / 6Anfragen MerkenDetails","CHF 63'900","i4 eDrive 40 M Sport","Occasion03.20229.900 kmAutomatElektro9443 (SG)"
1705078477-903,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=9","BMW iX3 iX3CHF 46'900ab CHF 751 / Monat5 / 6Occasion08.202148.000 kmAutomatElektro8500 (TG)PreisCHF 46'900Finanzierungab CHF 751 / Monat5 / 6Anfragen MerkenDetails","CHF 46'900","iX3","Occasion08.202148.000 kmAutomatElektro8500 (TG)"
1705078477-904,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=9","BMW X6 X6 xDrive 40d SteptronicCHF 26'900ab CHF 431 / Monat4 / 6Occasion03.2015188.000 kmAutomatDiesel6340 (ZH)PreisCHF 26'900Finanzierungab CHF 431 / Monat4 / 6Anfragen MerkenDetails","CHF 26'900","X6 xDrive 40d Steptronic","Occasion03.2015188.000 kmAutomatDiesel6340 (ZH)"
1705078477-905,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=9","BMW 225 Active Tourer 225xe iPerformance Active Tourer SteptronicCHF 21'900ab CHF 351 / Monat5 / 6Occasion10.201867.000 kmAutomatElektrisch (Plug-in) / Benzin2105 (NE)PreisCHF 21'900Finanzierungab CHF 351 / Monat5 / 6Anfragen MerkenDetails","CHF 21'900","225xe iPerformance Active Tourer Steptronic","Occasion10.201867.000 kmAutomatElektrisch (Plug-in) / Benzin2105 (NE)"
1705078477-906,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=9","BMW 330 330i xDrive Steptronic M SportCHF 39'900ab CHF 639 / Monat4.5 / 6Occasion02.202052.200 kmAutomatBenzin8305 (ZH)PreisCHF 39'900Finanzierungab CHF 639 / Monat4.5 / 6Anfragen MerkenDetails","CHF 39'900","330i xDrive Steptronic M Sport","Occasion02.202052.200 kmAutomatBenzin8305 (ZH)"
1705078477-907,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=9","BMW M340 M340i xDrive SteptronicCHF 45'800ab CHF 733 / Monat4.5 / 6Occasion01.202182.000 kmAutomatBenzin9548 (TG)PreisCHF 45'800Finanzierungab CHF 733 / Monat4.5 / 6Anfragen MerkenDetails","CHF 45'800","M340i xDrive Steptronic","Occasion01.202182.000 kmAutomatBenzin9548 (TG)"
1705078477-908,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=9","BMW M2 M2 CompetitionCHF 58'900ab CHF 943 / Monat4.5 / 6Occasion07.202015.499 kmAutomatBenzin5702 (AG)PreisCHF 58'900Finanzierungab CHF 943 / Monat4.5 / 6Anfragen MerkenDetails","CHF 58'900","M2 Competition","Occasion07.202015.499 kmAutomatBenzin5702 (AG)"
1705078477-909,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=9","BMW 116 116i SteptronicCHF 13'500ab CHF 216 / Monat5 / 6Occasion02.201476.754 kmAutomatBenzin6963 (TI)PreisCHF 13'500Finanzierungab CHF 216 / Monat5 / 6Anfragen MerkenDetails","CHF 13'500","116i Steptronic","Occasion02.201476.754 kmAutomatBenzin6963 (TI)"
1705078477-910,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=9","BMW 750 750Li xDrive SteptronicCHF 47'000ab CHF 752 / Monat5.5 / 6Occasion09.201678.000 kmAutomatBenzin8055 (ZH)PreisCHF 47'000Finanzierungab CHF 752 / Monat5.5 / 6Anfragen MerkenDetails","CHF 47'000","750Li xDrive Steptronic","Occasion09.201678.000 kmAutomatBenzin8055 (ZH)"
1705078483-911,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=8","BMW X4 X4 xDrive 20i xLine SteptronicCHF 41'000ab CHF 656 / Monat4 / 6Occasion06.202192.000 kmAutomatBenzin1020 (VD)PreisCHF 41'000Finanzierungab CHF 656 / Monat4 / 6Anfragen MerkenDetails","CHF 41'000","X4 xDrive 20i xLine Steptronic","Occasion06.202192.000 kmAutomatBenzin1020 (VD)"
1705078483-912,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=8","BMW X3 X3 xDrive 30d Individual SteptronicCHF 34'900ab CHF 559 / Monat4.5 / 6Occasion11.2019105.000 kmAutomatDiesel8500 (TG)PreisCHF 34'900Finanzierungab CHF 559 / Monat4.5 / 6Anfragen MerkenDetails","CHF 34'900","X3 xDrive 30d Individual Steptronic","Occasion11.2019105.000 kmAutomatDiesel8500 (TG)"
1705078483-913,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=8","BMW i8 i8 CoupéCHF 69'900ab CHF 1'119 / Monat4 / 6Occasion01.201578.500 kmAutomatBenzin/Elektro6595 (TI)PreisCHF 69'900Finanzierungab CHF 1'119 / Monat4 / 6Anfragen MerkenDetails","CHF 69'900","i8 Coupé","Occasion01.201578.500 kmAutomatBenzin/Elektro6595 (TI)"
1705078483-914,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=8","BMW X1 X1 xDrive 20d M Sport SteptronicCHF 44'900ab CHF 719 / Monat4.5 / 6Occasion10.202225.999 kmAutomatDiesel8404 (ZH)PreisCHF 44'900Finanzierungab CHF 719 / Monat4.5 / 6Anfragen MerkenDetails","CHF 44'900","X1 xDrive 20d M Sport Steptronic","Occasion10.202225.999 kmAutomatDiesel8404 (ZH)"
1705078483-915,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=8","BMW X5 X5 xDrive 30d SteptronicCHF 27'980ab CHF 448 / Monat3 / 6Occasion07.2014169.700 kmAutomatDiesel1723 (FR)PreisCHF 27'980Finanzierungab CHF 448 / Monat3 / 6Anfragen MerkenDetails","CHF 27'980","X5 xDrive 30d Steptronic","Occasion07.2014169.700 kmAutomatDiesel1723 (FR)"
1705078483-916,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=8","BMW X1 X1 xDrive 25i M Sport SteptronicCHF 35'970ab CHF 576 / Monat4.5 / 6Occasion05.202054.000 kmAutomatBenzin8570 (TG)PreisCHF 35'970Finanzierungab CHF 576 / Monat4.5 / 6Anfragen MerkenDetails","CHF 35'970","X1 xDrive 25i M Sport Steptronic","Occasion05.202054.000 kmAutomatBenzin8570 (TG)"
1705078483-917,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=8","BMW X4 X4 M 40i SteptronicCHF 40'500ab CHF 648 / Monat4 / 6Occasion01.201899.780 kmAutomatBenzin8807 (SZ)PreisCHF 40'500Finanzierungab CHF 648 / Monat4 / 6Anfragen MerkenDetails","CHF 40'500","X4 M 40i Steptronic","Occasion01.201899.780 kmAutomatBenzin8807 (SZ)"
1705078483-918,"https://www.comparis.ch/carfinder/marktplatz/bmw/?q=query&page=8","BMW X4 X4 M 40i SteptronicCHF 28'900ab CHF 463 / Monat4.5 / 6Occasion10.2016122.900 kmAutomatBenzin8112 (ZH)PreisCHF 28'900Finanzierungab CHF 463 / Monat4.5 / 6Anfragen MerkenDetails","CHF 28'900","X4 M 40i Steptronic","Occasion10.2016122.900 kmAutomatBenzin8112 (ZH)"
